DFT_ID,Alloy,SWS,error_type,message
DFT_0470,Hf15V40Ta35Mo5W5,2.921491,outlier_energy,"total energy -18228.559 Ry lies outside the ground-state cluster [-18248.754, -18248.751] Ry"
DFT_0470,Hf15V40Ta35Mo5W5,2.939126,outlier_energy,"total energy -18228.651 Ry lies outside the ground-state cluster [-18248.754, -18248.751] Ry"
DFT_0470,Hf15V40Ta35Mo5W5,3.010421,outlier_energy,"total energy -18228.713 Ry lies outside the ground-state cluster [-18248.754, -18248.751] Ry"
DFT_0470,Hf15V40Ta35Mo5W5,3.010958,outlier_energy,"total energy -18220.379 Ry lies outside the ground-state cluster [-18248.754, -18248.751] Ry"
DFT_0470,Hf15V40Ta35Mo5W5,3.028593,outlier_energy,"total energy -18228.715 Ry lies outside the ground-state cluster [-18248.754, -18248.751] Ry"
DFT_0470,Hf15V40Ta35Mo5W5,3.045908,outlier_energy,"total energy -18228.716 Ry lies outside the ground-state cluster [-18248.754, -18248.751] Ry"
DFT_0470,Hf15V40Ta35Mo5W5,3.064293,outlier_energy,"total energy -18228.716 Ry lies outside the ground-state cluster [-18248.754, -18248.751] Ry"
DFT_0472,Hf20Ta30Mo30W20,2.96044,outlier_energy,"total energy -24284.135 Ry lies outside the ground-state cluster [-24311.158, -24311.142] Ry"
DFT_0472,Hf20Ta30Mo30W20,2.979082,outlier_energy,"total energy -24284.173 Ry lies outside the ground-state cluster [-24311.158, -24311.142] Ry"
DFT_0472,Hf20Ta30Mo30W20,3.015046,outlier_energy,"total energy -24284.337 Ry lies outside the ground-state cluster [-24311.158, -24311.142] Ry"
DFT_0472,Hf20Ta30Mo30W20,3.051011,outlier_energy,"total energy -24284.390 Ry lies outside the ground-state cluster [-24311.158, -24311.142] Ry"
DFT_0472,Hf20Ta30Mo30W20,3.086976,outlier_energy,"total energy -24284.418 Ry lies outside the ground-state cluster [-24311.158, -24311.142] Ry"
DFT_0472,Hf20Ta30Mo30W20,3.106936,outlier_energy,"total energy -24284.419 Ry lies outside the ground-state cluster [-24311.158, -24311.142] Ry"
DFT_0472,Hf20Ta30Mo30W20,3.14356,outlier_energy,"total energy -24284.419 Ry lies outside the ground-state cluster [-24311.158, -24311.142] Ry"
DFT_0473,Hf20Ta50Mo15W15,2.969154,missing_output,kfcd output missing for DFT_0473_2.969154
DFT_0473,Hf20Ta50Mo15W15,2.98663,missing_output,kfcd output missing for DFT_0473_2.986630
DFT_0473,Hf20Ta50Mo15W15,2.932871,outlier_energy,"total energy -27703.059 Ry lies outside the ground-state cluster [-27730.142, -27730.138] Ry"
DFT_0473,Hf20Ta50Mo15W15,3.134422,outlier_energy,"total energy -27703.414 Ry lies outside the ground-state cluster [-27730.142, -27730.138] Ry"
DFT_0473,Hf20Ta50Mo15W15,3.17137,outlier_energy,"total energy -27703.414 Ry lies outside the ground-state cluster [-27730.142, -27730.138] Ry"
DFT_0474,Hf20V15Ta35Mo10W20,2.987735,outlier_energy,"total energy -24511.792 Ry lies outside the ground-state cluster [-24538.731, -24538.725] Ry"
DFT_0475,Hf20V20Nb35Ta25,2.97596,outlier_energy,"total energy -16879.490 Ry lies outside the ground-state cluster [-16906.325, -16906.321] Ry"
DFT_0475,Hf20V20Nb35Ta25,3.012776,outlier_energy,"total energy -16879.546 Ry lies outside the ground-state cluster [-16906.325, -16906.321] Ry"
DFT_0476,Hf20V40Nb20Ta20,2.963676,outlier_energy,"total energy -14550.372 Ry lies outside the ground-state cluster [-14577.281, -14577.275] Ry"
DFT_0476,Hf20V40Nb20Ta20,3.072324,outlier_energy,"total energy -14552.543 Ry lies outside the ground-state cluster [-14577.281, -14577.275] Ry"
DFT_0477,Hf25Nb25Ta25Mo25,3.18785,outlier_energy,"total energy -19263.695 Ry lies outside the ground-state cluster [-19297.099, -19297.094] Ry"
DFT_0478,Hf25Nb50Mo15W10,3.18991,outlier_energy,"total energy -15784.154 Ry lies outside the ground-state cluster [-15817.558, -15817.554] Ry"
DFT_0479,Hf25V15Ta30Mo30,2.995591,outlier_energy,"total energy -19605.527 Ry lies outside the ground-state cluster [-19639.233, -19639.228] Ry"
DFT_0480,Hf25V15Ta50W10,3.043201,missing_output,kfcd output missing for DFT_0480_3.043201
DFT_0480,Hf25V15Ta50W10,2.988085,outlier_energy,"total energy -26659.459 Ry lies outside the ground-state cluster [-26693.216, -26693.211] Ry"
DFT_0480,Hf25V15Ta50W10,3.006014,outlier_energy,"total energy -26659.506 Ry lies outside the ground-state cluster [-26693.216, -26693.211] Ry"
DFT_0480,Hf25V15Ta50W10,3.025051,outlier_energy,"total energy -26659.554 Ry lies outside the ground-state cluster [-26693.216, -26693.211] Ry"
DFT_0480,Hf25V15Ta50W10,3.062017,outlier_energy,"total energy -26659.732 Ry lies outside the ground-state cluster [-26693.216, -26693.211] Ry"
DFT_0480,Hf25V15Ta50W10,3.080389,outlier_energy,"total energy -26659.762 Ry lies outside the ground-state cluster [-26693.216, -26693.211] Ry"
DFT_0480,Hf25V15Ta50W10,3.191952,outlier_energy,"total energy -26659.815 Ry lies outside the ground-state cluster [-26693.216, -26693.211] Ry"
DFT_0481,Hf25V15Nb20Ta20Mo20,3.009339,outlier_energy,"total energy -17198.599 Ry lies outside the ground-state cluster [-17232.259, -17232.254] Ry"
DFT_0482,Hf25V15Nb25Ta20W15,2.982265,outlier_energy,"total energy -20810.597 Ry lies outside the ground-state cluster [-20844.346, -20844.341] Ry"
DFT_0482,Hf25V15Nb25Ta20W15,3.019159,outlier_energy,"total energy -20810.692 Ry lies outside the ground-state cluster [-20844.346, -20844.341] Ry"
DFT_0485,Hf25V30Ta15Mo10W20,2.92649,outlier_energy,"total energy -20048.828 Ry lies outside the ground-state cluster [-20082.823, -20082.818] Ry"
DFT_0487,Hf25V35Ta10W30,2.916305,outlier_energy,"total energy -21004.439 Ry lies outside the ground-state cluster [-21038.464, -21038.459] Ry"
DFT_0489,Hf30Ta25Mo15W30,2.938586,outlier_energy,"total energy -27745.441 Ry lies outside the ground-state cluster [-27786.489, -27786.486] Ry"
DFT_0489,Hf30Ta25Mo15W30,2.97494,outlier_energy,"total energy -27745.638 Ry lies outside the ground-state cluster [-27786.489, -27786.486] Ry"
DFT_0489,Hf30Ta25Mo15W30,2.99245,outlier_energy,"total energy -27745.716 Ry lies outside the ground-state cluster [-27786.489, -27786.486] Ry"
DFT_0489,Hf30Ta25Mo15W30,3.047647,outlier_energy,"total energy -27746.035 Ry lies outside the ground-state cluster [-27786.489, -27786.486] Ry"
DFT_0489,Hf30Ta25Mo15W30,3.084,outlier_energy,"total energy -27746.236 Ry lies outside the ground-state cluster [-27786.489, -27786.486] Ry"
DFT_0489,Hf30Ta25Mo15W30,3.14053,outlier_energy,"total energy -27746.375 Ry lies outside the ground-state cluster [-27786.489, -27786.486] Ry"
DFT_0489,Hf30Ta25Mo15W30,3.17755,outlier_energy,"total energy -27746.383 Ry lies outside the ground-state cluster [-27786.489, -27786.486] Ry"
DFT_0490,Hf30Nb15Ta15Mo20W20,3.14562,outlier_energy,"total energy -22938.991 Ry lies outside the ground-state cluster [-22979.094, -22979.090] Ry"
DFT_0490,Hf30Nb15Ta15Mo20W20,3.1827,outlier_energy,"total energy -22938.995 Ry lies outside the ground-state cluster [-22979.094, -22979.090] Ry"
DFT_0491,Hf30Nb35Ta5W30,3.161908,outlier_energy,"total energy -22955.360 Ry lies outside the ground-state cluster [-22995.454, -22995.449] Ry"
DFT_0491,Hf30Nb35Ta5W30,3.19918,outlier_energy,"total energy -22955.361 Ry lies outside the ground-state cluster [-22995.454, -22995.449] Ry"
DFT_0492,Hf30Nb35Ta5Mo5W25,3.19815,outlier_energy,"total energy -21743.695 Ry lies outside the ground-state cluster [-21783.787, -21783.783] Ry"
DFT_0493,Hf30V5Nb5Mo30W30,3.106427,outlier_energy,"total energy -21625.061 Ry lies outside the ground-state cluster [-21665.234, -21665.230] Ry"
DFT_0493,Hf30V5Nb5Mo30W30,3.143045,outlier_energy,"total energy -21625.115 Ry lies outside the ground-state cluster [-21665.234, -21665.230] Ry"
DFT_0495,Hf35Ta5Mo30W30,3.094456,outlier_energy,"total energy -24213.591 Ry lies outside the ground-state cluster [-24260.669, -24260.647] Ry"
DFT_0495,Hf35Ta5Mo30W30,3.131368,outlier_energy,"total energy -24213.785 Ry lies outside the ground-state cluster [-24260.669, -24260.647] Ry"
DFT_0495,Hf35Ta5Mo30W30,3.16828,outlier_energy,"total energy -24213.863 Ry lies outside the ground-state cluster [-24260.669, -24260.647] Ry"
DFT_0497,Hf35Nb25Mo20W20,3.157836,outlier_energy,"total energy -20518.316 Ry lies outside the ground-state cluster [-20565.113, -20565.109] Ry"
DFT_0497,Hf35Nb25Mo20W20,3.19506,outlier_energy,"total energy -20518.332 Ry lies outside the ground-state cluster [-20565.113, -20565.109] Ry"
DFT_0500,Hf35V20Nb15Ta20Mo5W5,3.035362,outlier_energy,"total energy -20319.217 Ry lies outside the ground-state cluster [-20366.469, -20366.463] Ry"
DFT_0500,Hf35V20Nb15Ta20Mo5W5,3.072454,outlier_energy,"total energy -20319.374 Ry lies outside the ground-state cluster [-20366.469, -20366.463] Ry"
DFT_0505,Hf40Ta30Mo20W10,3.21978,outlier_energy,"total energy -26253.691 Ry lies outside the ground-state cluster [-26307.147, -26307.143] Ry"
DFT_0506,Hf40Nb25Ta25W10,3.097228,outlier_energy,"total energy -24981.025 Ry lies outside the ground-state cluster [-25034.925, -25034.917] Ry"
DFT_0509,Hf40V5Nb25Mo30,3.204845,outlier_energy,"total energy -16459.795 Ry lies outside the ground-state cluster [-16513.248, -16513.244] Ry"
DFT_0510,Hf40V10Ta20Mo15W15,3.00894,outlier_energy,"total energy -24529.023 Ry lies outside the ground-state cluster [-24583.428, -24583.421] Ry"
DFT_0510,Hf40V10Ta20Mo15W15,3.083388,outlier_energy,"total energy -24529.488 Ry lies outside the ground-state cluster [-24583.428, -24583.421] Ry"
DFT_0511,Hf40V10Ta25W25,3.055002,outlier_energy,"total energy -28110.260 Ry lies outside the ground-state cluster [-28164.424, -28164.416] Ry"
DFT_0512,Hf40V10Nb10Mo10W30,3.18373,outlier_energy,"total energy -23488.471 Ry lies outside the ground-state cluster [-23541.953, -23541.949] Ry"
DFT_0514,Hf40V20Ta20Mo20,3.069472,outlier_energy,"total energy -20274.425 Ry lies outside the ground-state cluster [-20328.369, -20328.363] Ry"
DFT_0515,Hf40V20Nb20Ta20,3.059912,outlier_energy,"total energy -20182.713 Ry lies outside the ground-state cluster [-20236.721, -20236.715] Ry"
DFT_0515,Hf40V20Nb20Ta20,3.097304,outlier_energy,"total energy -20182.906 Ry lies outside the ground-state cluster [-20236.721, -20236.715] Ry"
DFT_0525,Zr5Hf15Nb5Ta50W25,2.9973,outlier_energy,"total energy -28960.600 Ry lies outside the ground-state cluster [-28980.693, -28980.691] Ry"
DFT_0525,Zr5Hf15Nb5Ta50W25,3.1827,outlier_energy,"total energy -28960.651 Ry lies outside the ground-state cluster [-28980.693, -28980.691] Ry"
DFT_0527,Zr5Hf20Ta45W30,2.949064,missing_output,kfcd output missing for DFT_0527_2.949064
DFT_0527,Zr5Hf20Ta45W30,2.985547,missing_output,kfcd output missing for DFT_0527_2.985547
DFT_0527,Zr5Hf20Ta45W30,3.00312,outlier_energy,"total energy -30135.488 Ry lies outside the ground-state cluster [-30162.439, -30162.436] Ry"
DFT_0527,Zr5Hf20Ta45W30,3.058514,outlier_energy,"total energy -30136.144 Ry lies outside the ground-state cluster [-30162.439, -30162.436] Ry"
DFT_0527,Zr5Hf20Ta45W30,3.13148,outlier_energy,"total energy -30135.713 Ry lies outside the ground-state cluster [-30162.439, -30162.436] Ry"
DFT_0527,Zr5Hf20Ta45W30,3.151728,outlier_energy,"total energy -30135.713 Ry lies outside the ground-state cluster [-30162.439, -30162.436] Ry"
DFT_0527,Zr5Hf20Ta45W30,3.18888,outlier_energy,"total energy -30135.712 Ry lies outside the ground-state cluster [-30162.439, -30162.436] Ry"
DFT_0529,Zr5Hf25Nb15Ta50W5,3.081516,outlier_energy,"total energy -26264.403 Ry lies outside the ground-state cluster [-26297.864, -26297.858] Ry"
DFT_0531,Zr5Hf25Nb25Ta10Mo30W5,3.151728,outlier_energy,"total energy -16957.331 Ry lies outside the ground-state cluster [-16990.738, -16990.734] Ry"
DFT_0531,Zr5Hf25Nb25Ta10Mo30W5,3.18888,outlier_energy,"total energy -16957.331 Ry lies outside the ground-state cluster [-16990.738, -16990.734] Ry"
DFT_0532,Zr5Hf25V5Ta35Mo15W15,2.999725,outlier_energy,"total energy -24973.176 Ry lies outside the ground-state cluster [-25006.915, -25006.908] Ry"
DFT_0533,Zr5Hf25V5Nb5Mo30W30,3.071821,outlier_energy,"total energy -20481.883 Ry lies outside the ground-state cluster [-20515.364, -20515.341] Ry"
DFT_0533,Zr5Hf25V5Nb5Mo30W30,3.108463,outlier_energy,"total energy -20481.934 Ry lies outside the ground-state cluster [-20515.364, -20515.341] Ry"
DFT_0533,Zr5Hf25V5Nb5Mo30W30,3.145105,outlier_energy,"total energy -20481.936 Ry lies outside the ground-state cluster [-20515.364, -20515.341] Ry"
DFT_0535,Zr5Hf30V40Ta20Mo5,2.868804,missing_output,kfcd output missing for DFT_0535_2.868804
DFT_0535,Zr5Hf30V40Ta20Mo5,3.030706,outlier_energy,"total energy -16793.190 Ry lies outside the ground-state cluster [-16833.551, -16833.538] Ry"
DFT_0535,Zr5Hf30V40Ta20Mo5,3.067294,outlier_energy,"total energy -16793.365 Ry lies outside the ground-state cluster [-16833.551, -16833.538] Ry"
DFT_0535,Zr5Hf30V40Ta20Mo5,3.103882,outlier_energy,"total energy -16793.443 Ry lies outside the ground-state cluster [-16833.551, -16833.538] Ry"
DFT_0537,Zr5Hf40V5Nb5Ta15W30,3.037555,outlier_energy,"total energy -27248.555 Ry lies outside the ground-state cluster [-27302.843, -27302.834] Ry"
DFT_0540,Zr10Nb20Ta50Mo20,2.9779,missing_output,kfcd output missing for DFT_0540_2.977900
DFT_0546,Zr10Hf5V5Nb5Ta50W25,2.975475,outlier_energy,"total energy -26409.276 Ry lies outside the ground-state cluster [-26415.962, -26415.960] Ry"
DFT_0546,Zr10Hf5V5Nb5Ta50W25,3.159525,outlier_energy,"total energy -26409.281 Ry lies outside the ground-state cluster [-26415.962, -26415.960] Ry"
DFT_0547,Zr10Hf5V25Nb5Ta50Mo5,2.949285,outlier_energy,"total energy -19110.825 Ry lies outside the ground-state cluster [-19117.510, -19117.505] Ry"
DFT_0547,Zr10Hf5V25Nb5Ta50Mo5,2.985771,outlier_energy,"total energy -19110.831 Ry lies outside the ground-state cluster [-19117.510, -19117.505] Ry"
DFT_0547,Zr10Hf5V25Nb5Ta50Mo5,3.022257,outlier_energy,"total energy -19110.835 Ry lies outside the ground-state cluster [-19117.510, -19117.505] Ry"
DFT_0547,Zr10Hf5V25Nb5Ta50Mo5,3.1138,outlier_energy,"total energy -19110.835 Ry lies outside the ground-state cluster [-19117.510, -19117.505] Ry"
DFT_0547,Zr10Hf5V25Nb5Ta50Mo5,3.150505,outlier_energy,"total energy -19110.832 Ry lies outside the ground-state cluster [-19117.510, -19117.505] Ry"
DFT_0549,Zr10Hf15V25Ta30Mo20,2.988717,outlier_energy,"total energy -16699.381 Ry lies outside the ground-state cluster [-16719.434, -16719.428] Ry"
DFT_0549,Zr10Hf15V25Ta30Mo20,3.025239,outlier_energy,"total energy -16699.394 Ry lies outside the ground-state cluster [-16719.434, -16719.428] Ry"
DFT_0552,Zr10Hf40Nb20Ta15W15,3.08072,outlier_energy,"total energy -23810.119 Ry lies outside the ground-state cluster [-23864.099, -23864.090] Ry"
DFT_0552,Zr10Hf40Nb20Ta15W15,3.156944,outlier_energy,"total energy -23810.545 Ry lies outside the ground-state cluster [-23864.099, -23864.090] Ry"
DFT_0569,Zr15Hf5Nb45Mo5W30,3.136458,outlier_energy,"total energy -16126.016 Ry lies outside the ground-state cluster [-16132.695, -16132.690] Ry"
DFT_0569,Zr15Hf5Nb45Mo5W30,3.17343,outlier_energy,"total energy -16126.012 Ry lies outside the ground-state cluster [-16132.695, -16132.690] Ry"
DFT_0570,Zr15Hf5V25Nb5Mo20W30,3.087425,outlier_energy,"total energy -14759.161 Ry lies outside the ground-state cluster [-14765.846, -14765.841] Ry"
DFT_0572,Zr15Hf15Ta30Mo25W15,3.15071,outlier_energy,"total energy -21839.500 Ry lies outside the ground-state cluster [-21859.542, -21859.537] Ry"
DFT_0572,Zr15Hf15Ta30Mo25W15,3.18785,outlier_energy,"total energy -21839.498 Ry lies outside the ground-state cluster [-21859.542, -21859.537] Ry"
DFT_0573,Zr15Hf15Nb40Ta20W10,3.04192,outlier_energy,"total energy -18129.214 Ry lies outside the ground-state cluster [-18149.254, -18149.247] Ry"
DFT_0573,Zr15Hf15Nb40Ta20W10,3.079552,outlier_energy,"total energy -18129.220 Ry lies outside the ground-state cluster [-18149.254, -18149.247] Ry"
DFT_0575,Zr15Hf15V15Nb25Mo30,3.160555,outlier_energy,"total energy -10213.880 Ry lies outside the ground-state cluster [-10233.918, -10233.914] Ry"
DFT_0576,Zr15Hf15V20Mo25W25,3.12399,outlier_energy,"total energy -16076.732 Ry lies outside the ground-state cluster [-16096.781, -16096.777] Ry"
DFT_0577,Zr15Hf15V20Ta10Mo30W10,3.13532,outlier_energy,"total energy -14757.063 Ry lies outside the ground-state cluster [-14777.107, -14777.103] Ry"
DFT_0578,Zr15Hf15V20Ta25W25,2.97596,outlier_energy,"total energy -21865.004 Ry lies outside the ground-state cluster [-21885.093, -21885.087] Ry"
DFT_0579,Zr15Hf25Ta20Mo10W30,3.178196,outlier_energy,"total energy -25355.470 Ry lies outside the ground-state cluster [-25388.877, -25388.874] Ry"
DFT_0579,Zr15Hf25Ta20Mo10W30,3.21566,outlier_energy,"total energy -25355.469 Ry lies outside the ground-state cluster [-25388.877, -25388.874] Ry"
DFT_0581,Zr15Hf25V15Ta45,3.115693,outlier_energy,"total energy -22943.711 Ry lies outside the ground-state cluster [-22977.102, -22977.097] Ry"
DFT_0603,Zr20Hf5Ta15Mo30W30,2.914772,outlier_energy,"total energy -19760.153 Ry lies outside the ground-state cluster [-19766.852, -19766.829] Ry"
DFT_0603,Zr20Hf5Ta15Mo30W30,2.986009,outlier_energy,"total energy -19760.167 Ry lies outside the ground-state cluster [-19766.852, -19766.829] Ry"
DFT_0603,Zr20Hf5Ta15Mo30W30,3.021628,outlier_energy,"total energy -19760.170 Ry lies outside the ground-state cluster [-19766.852, -19766.829] Ry"
DFT_0603,Zr20Hf5Ta15Mo30W30,3.07836,outlier_energy,"total energy -19760.171 Ry lies outside the ground-state cluster [-19766.852, -19766.829] Ry"
DFT_0603,Zr20Hf5Ta15Mo30W30,3.11508,outlier_energy,"total energy -19760.169 Ry lies outside the ground-state cluster [-19766.852, -19766.829] Ry"
DFT_0603,Zr20Hf5Ta15Mo30W30,3.1518,outlier_energy,"total energy -19760.165 Ry lies outside the ground-state cluster [-19766.852, -19766.829] Ry"
DFT_0604,Zr20Hf5V5Nb35Ta5W30,3.145111,outlier_energy,"total energy -16974.434 Ry lies outside the ground-state cluster [-16981.112, -16981.108] Ry"
DFT_0604,Zr20Hf5V5Nb35Ta5W30,3.182185,outlier_energy,"total energy -16974.431 Ry lies outside the ground-state cluster [-16981.112, -16981.108] Ry"
DFT_0606,Zr20Hf15V5Nb20Mo20W20,3.153255,outlier_energy,"total energy -15658.475 Ry lies outside the ground-state cluster [-15678.514, -15678.511] Ry"
DFT_0606,Zr20Hf15V5Nb20Mo20W20,3.190425,outlier_energy,"total energy -15658.473 Ry lies outside the ground-state cluster [-15678.514, -15678.511] Ry"
DFT_0609,Zr20Hf20Nb15Ta30W15,3.099192,outlier_energy,"total energy -22823.883 Ry lies outside the ground-state cluster [-22850.598, -22850.590] Ry"
DFT_0610,Zr20Hf20Nb20Ta10W30,3.23214,outlier_energy,"total energy -21805.316 Ry lies outside the ground-state cluster [-21832.033, -21832.029] Ry"
DFT_0614,Zr20Hf20V25Ta25W10,3.043709,outlier_energy,"total energy -18973.125 Ry lies outside the ground-state cluster [-18999.854, -18999.849] Ry"
DFT_0614,Zr20Hf20V25Ta25W10,3.080903,outlier_energy,"total energy -18973.142 Ry lies outside the ground-state cluster [-18999.854, -18999.849] Ry"
DFT_0616,Zr20Hf25Nb15Mo20W20,3.190412,outlier_energy,"total energy -18187.717 Ry lies outside the ground-state cluster [-18221.118, -18221.115] Ry"
DFT_0616,Zr20Hf25Nb15Mo20W20,3.22802,outlier_energy,"total energy -18187.716 Ry lies outside the ground-state cluster [-18221.118, -18221.115] Ry"
DFT_0621,Zr20Hf40Mo20W20,3.2651,outlier_energy,"total energy -21550.905 Ry lies outside the ground-state cluster [-21604.347, -21604.340] Ry"
DFT_0640,Zr25Hf15Nb5Ta45Mo10,3.105084,outlier_energy,"total energy -21564.511 Ry lies outside the ground-state cluster [-21584.541, -21584.534] Ry"
DFT_0641,Zr25Hf15Nb30W30,3.2342,outlier_energy,"total energy -18300.978 Ry lies outside the ground-state cluster [-18321.014, -18321.009] Ry"
DFT_0643,Zr25Hf25Ta35W15,3.08654,outlier_energy,"total energy -25103.338 Ry lies outside the ground-state cluster [-25136.788, -25136.780] Ry"
DFT_0644,Zr25Hf25Nb20Mo30,3.25274,outlier_energy,"total energy -13273.112 Ry lies outside the ground-state cluster [-13306.502, -13306.497] Ry"
DFT_0657,Zr30Hf5V5Nb10Ta30W20,3.035615,outlier_energy,"total energy -20361.231 Ry lies outside the ground-state cluster [-20370.575, -20370.568] Ry"
DFT_0659,Zr30Hf15V15Mo10W30,3.195575,outlier_energy,"total energy -17463.318 Ry lies outside the ground-state cluster [-17483.357, -17483.353] Ry"
DFT_0660,Zr30Hf20Ta20Mo30,3.2548,outlier_energy,"total energy -16852.220 Ry lies outside the ground-state cluster [-16878.931, -16878.926] Ry"
DFT_0664,Zr30Hf25V20Ta25,3.182984,outlier_energy,"total energy -17867.929 Ry lies outside the ground-state cluster [-17901.305, -17901.299] Ry"
DFT_0667,Zr30Hf40Ta15W15,3.173824,outlier_energy,"total energy -23722.097 Ry lies outside the ground-state cluster [-23775.592, -23775.583] Ry"
DFT_0674,Zr35Hf5Nb30Ta5W25,3.2445,outlier_energy,"total energy -15960.590 Ry lies outside the ground-state cluster [-15967.270, -15967.266] Ry"
DFT_0677,Zr35Hf10V15Mo30W10,3.193515,outlier_energy,"total energy -11473.464 Ry lies outside the ground-state cluster [-11486.822, -11486.818] Ry"
DFT_0678,Zr35Hf15Mo20W30,3.19652,outlier_energy,"total energy -18348.369 Ry lies outside the ground-state cluster [-18368.407, -18368.405] Ry"
DFT_0678,Zr35Hf15Mo20W30,3.2342,outlier_energy,"total energy -18348.366 Ry lies outside the ground-state cluster [-18368.407, -18368.405] Ry"
DFT_0679,Zr35Hf15Ta15Mo15W20,3.25377,outlier_energy,"total energy -19398.028 Ry lies outside the ground-state cluster [-19418.063, -19418.058] Ry"
DFT_0680,Zr35Hf15V5Ta35W10,3.160423,outlier_energy,"total energy -21295.329 Ry lies outside the ground-state cluster [-21315.351, -21315.345] Ry"
DFT_0681,Zr35Hf15V5Ta45,3.248947,outlier_energy,"total energy -21207.343 Ry lies outside the ground-state cluster [-21187.326, -21187.317] Ry"
DFT_0681,Zr35Hf15V5Ta45,3.287245,outlier_energy,"total energy -21207.339 Ry lies outside the ground-state cluster [-21187.326, -21187.317] Ry"
DFT_0683,Zr35Hf25Ta10W30,3.09624,outlier_energy,"total energy -22859.974 Ry lies outside the ground-state cluster [-22893.395, -22893.385] Ry"
DFT_0684,Zr35Hf25Nb15Ta25,3.208632,outlier_energy,"total energy -18994.279 Ry lies outside the ground-state cluster [-19027.652, -19027.645] Ry"
DFT_0685,Zr35Hf40V5Nb5W15,3.175297,outlier_energy,"total energy -19871.153 Ry lies outside the ground-state cluster [-19924.623, -19924.615] Ry"
DFT_0702,Zr40Hf20Nb15Ta15W10,3.12146,outlier_energy,"total energy -17959.083 Ry lies outside the ground-state cluster [-17985.788, -17985.781] Ry"
DFT_0702,Zr40Hf20Nb15Ta15W10,3.160076,outlier_energy,"total energy -17959.088 Ry lies outside the ground-state cluster [-17985.788, -17985.781] Ry"
DFT_0709,Zr40Hf30Mo15W15,3.182149,outlier_energy,"total energy -17962.798 Ry lies outside the ground-state cluster [-18002.864, -18002.854] Ry"
DFT_0729,Ti5Hf5V20Nb25Ta30Mo15,2.9197,outlier_energy,"total energy -14469.056 Ry lies outside the ground-state cluster [-14475.743, -14475.739] Ry"
DFT_0729,Ti5Hf5V20Nb25Ta30Mo15,2.95582,outlier_energy,"total energy -14469.062 Ry lies outside the ground-state cluster [-14475.743, -14475.739] Ry"
DFT_0730,Ti5Hf5V40Nb5Ta15W30,2.89199,outlier_energy,"total energy -17117.604 Ry lies outside the ground-state cluster [-17124.289, -17124.282] Ry"
DFT_0731,Ti5Hf10V5Nb5Ta45Mo30,2.947345,outlier_energy,"total energy -20061.924 Ry lies outside the ground-state cluster [-20075.298, -20075.296] Ry"
DFT_0731,Ti5Hf10V5Nb5Ta45Mo30,3.129655,outlier_energy,"total energy -20061.937 Ry lies outside the ground-state cluster [-20075.298, -20075.296] Ry"
DFT_0732,Ti5Hf15V30Nb5Ta30W15,2.92164,outlier_energy,"total energy -19771.782 Ry lies outside the ground-state cluster [-19791.992, -19791.988] Ry"
DFT_0733,Ti5Hf25V5Nb35Mo30,3.166735,outlier_energy,"total energy -12799.948 Ry lies outside the ground-state cluster [-12833.353, -12833.349] Ry"
DFT_0734,Ti5Hf25V20Nb40Ta10,3.097474,outlier_energy,"total energy -14162.281 Ry lies outside the ground-state cluster [-14195.676, -14195.671] Ry"
DFT_0738,Ti5Hf30V30Ta35,3.101136,missing_output,kfcd output missing for DFT_0738_3.101136
DFT_0738,Ti5Hf30V30Ta35,2.97402,outlier_energy,"total energy -20611.384 Ry lies outside the ground-state cluster [-20652.057, -20652.042] Ry"
DFT_0738,Ti5Hf30V30Ta35,2.992747,outlier_energy,"total energy -20611.526 Ry lies outside the ground-state cluster [-20652.057, -20652.042] Ry"
DFT_0738,Ti5Hf30V30Ta35,3.028877,outlier_energy,"total energy -20611.659 Ry lies outside the ground-state cluster [-20652.057, -20652.042] Ry"
DFT_0738,Ti5Hf30V30Ta35,3.084396,outlier_energy,"total energy -20611.895 Ry lies outside the ground-state cluster [-20652.057, -20652.042] Ry"
DFT_0738,Ti5Hf30V30Ta35,3.121188,outlier_energy,"total energy -20611.970 Ry lies outside the ground-state cluster [-20652.057, -20652.042] Ry"
DFT_0741,Ti5Hf40V20Ta25Mo10,3.119606,outlier_energy,"total energy -21112.771 Ry lies outside the ground-state cluster [-21166.453, -21166.447] Ry"
DFT_0746,Ti5Zr5Hf10Nb50Ta30,3.01379,outlier_energy,"total energy -16647.731 Ry lies outside the ground-state cluster [-16661.091, -16661.086] Ry"
DFT_0746,Ti5Zr5Hf10Nb50Ta30,3.088358,outlier_energy,"total energy -16647.740 Ry lies outside the ground-state cluster [-16661.091, -16661.086] Ry"
DFT_0747,Ti5Zr5Hf10V5Nb50Ta25,3.001665,outlier_energy,"total energy -15180.038 Ry lies outside the ground-state cluster [-15193.398, -15193.392] Ry"
DFT_0747,Ti5Zr5Hf10V5Nb50Ta25,3.019675,outlier_energy,"total energy -15180.041 Ry lies outside the ground-state cluster [-15193.398, -15193.392] Ry"
DFT_0747,Ti5Zr5Hf10V5Nb50Ta25,3.038799,outlier_energy,"total energy -15180.044 Ry lies outside the ground-state cluster [-15193.398, -15193.392] Ry"
DFT_0747,Ti5Zr5Hf10V5Nb50Ta25,3.057032,outlier_energy,"total energy -15180.470 Ry lies outside the ground-state cluster [-15193.398, -15193.392] Ry"
